431
t_index	tf-idf
27	0.013523701344668225
33	0.04036842158907384
51	0.01867327223405146
70	0.025128672763222278
74	0.026537012868224685
78	0.011661897468890443
81	0.012518005646936788
90	0.020560683900859095
106	0.04829633266899
107	0.014162036437172435
120	0.015541948081007367
137	0.05199585158248407
165	0.014879906218094388
217	0.01921704783118142
237	0.011166637055665347
241	0.019860656825039555
243	0.021488778346824652
359	0.13207588626984731
365	0.01216017648871702
384	0.019236465128560438
431	0.012381205271705982
432	0.006729275180009945
463	0.05815888653724492
495	0.014483887699377002
517	0.008227426630342432
578	0.0291441288057519
600	0.021801477627649137
602	0.016115142964246904
607	0.01665630319080772
642	0.01841103864761883
662	0.0567478006204038
663	0.024407419737210796
706	0.032372074069825875
721	0.01984697700636402
732	0.01803877107020659
737	0.01289950964818911
771	0.014707900386764033
773	0.02630286753451197
807	0.01681121490532995
857	0.04036842158907384
892	0.07274049565889971
997	0.03734654446810292
1032	0.044564869752666735
1042	0.019540389815656874
1046	0.03899688868686305
1062	0.011428021698766456
1063	0.020560683900859095
1083	0.007624079941835719
1127	0.02832407287434487
1137	0.01280174213042672
1166	0.030776243505581995
1184	0.029216827938462923
1301	0.010163862677548458
1322	0.01681121490532995
1343	0.021575246849307787
1471	0.012472044085385265
1543	0.010778419628789698
1546	0.02135755514795985
1597	0.06960831131402995
1603	0.01441286488799485
1676	0.021801477627649137
1681	0.011277211920146748
1710	0.021801477627649137
1764	0.010350954065985853
1775	0.02162530409301727
1809	0.024407419737210796
1845	0.011864309305791593
1859	0.03429921505375993
1875	0.017253540887512336
1878	0.029621651612265227
1883	0.017253540887512336
1891	0.011701815589835261
1904	0.025573420608931766
1912	0.0661108344894917
1946	0.04112136780171819
2034	0.02037755279095394
2054	0.02467263350736026
2080	0.010194626192899504
2110	0.008054585370562688
2156	0.10013930577062337
2195	0.03403146610870251
2207	0.007663723709266462
2210	0.0582882576115038
2214	0.01467509847442748
2245	0.008205536108981419
2252	0.012426445860135435
2262	0.02832407287434487
2265	0.028954628222128447
2284	0.02769451062833118
2318	0.027086775848737508
2363	0.013151433767255985
2398	0.025145955046127922
2421	0.036568522233418777
2434	0.02700236740799112
2449	0.0283739003102019
2515	0.018947997748388967
2530	0.13071290563836022
2534	0.015164810815289326
2545	0.022609201958562374
2703	0.07030829235873524
2804	0.0582882576115038
2808	0.0473926737374144
2815	0.01000523075274612
2826	0.025145955046127922
2840	0.01392166226280599
2855	0.025145955046127922
2858	0.015020599667588522
2868	0.013634630637577989
2870	0.010643486096776952
2902	0.011352123953005997
2959	0.014542491589352748
2984	0.022538839108600706
2993	0.018284261116709388
2997	0.03403146610870251
3001	0.015092254569865569
3008	0.040055722308249345
3026	0.10678777573979925
3082	0.019698163109083223
3092	0.014595350314413318
3093	0.012381205271705982
3099	0.0536594607306937
3100	0.014810825806132613
3137	0.01909042832948955
3156	0.04036842158907384
3157	0.08073684317814768
3203	0.027086775848737508
3221	0.03637024782944986
3251	0.021575246849307787
3305	0.019540121840631343
3310	0.019386295512414973
3318	0.01905105517008849
3328	0.02769451062833118
3332	0.16147368635629536
3470	0.026537012868224685
3504	0.02135755514795985
3510	0.012426445860135435
3526	0.04463971865428316
3556	0.030776243505581995
3558	0.010256649859918997
3673	0.03637024782944986
3684	0.016237590889997888
3697	0.037081330697953455
3700	0.017803303868025158
3804	0.03403146610870251
3855	0.012291774868595439
3915	0.010194626192899504
3919	0.03108494960836149
3924	0.012850418752256954
3933	0.025573420608931766
3965	0.024026034913748655
3973	0.01665630319080772
3991	0.01336120762871189
4003	0.012998962895621018
4032	0.031437421054320736
4061	0.015388121752790997
4274	0.017919836022429966
4313	0.018540665348976727
4317	0.02437572655057792
4355	0.038021732882227974
4367	0.010072544483403023
4387	0.014100997291326606
4407	0.017047513791667628
4415	0.032372074069825875
4468	0.013100161025605935
4502	0.015092254569865569
4536	0.05862036552189403
4565	0.014542491589352748
4583	0.015620427461083681
4661	0.009204992600636038
4672	0.03108494960836149
4681	0.05159803859275644
4692	0.016470217845009242
4723	0.025997925791242035
4827	0.01620188362822938
4903	0.027157798660119657
4908	0.030127270652875897
4910	0.01665630319080772
4953	0.05689491368195107
4981	0.019438648628371667
5012	0.01336120762871189
5088	0.027086775848737508
5141	0.017919836022429966
5254	0.0028680371202647087
5342	0.011823254716425086
5349	0.022538839108600706
5390	0.009153260007632004
5422	0.008033339875252737
5427	0.007604359767224063
5525	0.01531272008490275
5533	0.020560683900859095
5564	0.1702434018612114
5597	0.03789599549677793
5608	0.022538839108600706
5628	0.03403146610870251
5634	0.021147781286503943
5669	0.054173551697475016
5679	0.020560683900859095
5719	0.007604359767224063
5721	0.10229368243572706
5776	0.02474799412799016
5791	0.018284261116709388
5795	0.010986929516217183
5838	0.025573420608931766
5848	0.01569998934945924
5888	0.018619741723656817
5918	0.03637024782944986
5943	0.5729605655755948
5944	0.2622971592517671
5975	0.03139997869891848
6133	0.0120740831672475
6183	0.06474414813965175
6288	0.015862483065415572
6317	0.012998962895621018
6324	0.08073684317814768
6353	0.017178936583793773
6425	0.04036842158907384
6432	0.04949598825598032
6453	0.029216827938462923
6511	0.039300483076817806
6532	0.020024918183192353
6541	0.017689079433377324
6547	0.08073684317814768
6576	0.01044682572655595
6578	0.022404523884089554
6579	0.020027861154124672
6613	0.02603511858945455
6661	0.08378147779841118
6690	0.006628665441166806
6698	0.039080243681262686
6781	0.01883338284609889
6803	0.0371338879228494
6809	0.022282434876333367
6828	0.03661112960581619
