363
t_index	tf-idf
6	0.031098123989986282
42	0.027973929885504602
74	0.04223368325083324
78	0.018559921806216562
92	0.027459028053267272
106	0.038431831537477985
117	0.03771274447834917
121	0.05213559712162191
137	0.020687862806908288
165	0.023681386037596786
174	0.028708722695975623
209	0.020529582861416183
222	0.028519437445214218
237	0.035543428699218005
290	0.07542548895669834
295	0.02890199319074159
359	0.046710868606155934
394	0.03485912518852387
492	0.033990570966304964
495	0.02305112215808527
517	0.013093957937195606
541	0.0367455339520805
580	0.03158648430159292
668	0.05744449894267153
750	0.03333457700378253
807	0.01337753289903142
810	0.033990570966304964
832	0.026814552297300235
915	0.10409122214679686
1060	0.017888658726251512
1062	0.018187708277719226
1079	0.08788351501805812
1083	0.0121337310624013
1087	0.03272234955763059
1116	0.03469707404893229
1157	0.05416111328481114
1206	0.02909942035726538
1223	0.03938645808724517
1225	0.02729361800301259
1257	0.023681386037596786
1323	0.05788328679685535
1346	0.040019813297430346
1369	0.05416111328481114
1477	0.02729361800301259
1483	0.026814552297300235
1489	0.022836651680497356
1514	0.03879399385522871
1543	0.01715386591578049
1674	0.014088357002882477
1713	0.03542759223396087
1764	0.032947108066576955
1773	0.044075842125558054
1831	0.04736277207519357
1845	0.018882060452655496
1885	0.022063140932327058
1903	0.05416111328481114
1963	0.01579324215079646
1980	0.047798015637602255
1988	0.030155757888679687
2042	0.02971775211641118
2044	0.024859926356819058
2049	0.02650852364520398
2050	0.027973929885504602
2054	0.01963326079103376
2080	0.01622475806261949
2107	0.04515709150243759
2125	0.013486173331715288
2156	0.03187436160864159
2160	0.04310863159928938
2245	0.02611823829990703
2266	0.02413481199681788
2299	0.021610832238295723
2303	0.03272234955763059
2319	0.028519437445214218
2325	0.07758798771045743
2346	0.026660262792827415
2350	0.020529582861416183
2352	0.02909942035726538
2361	0.06666915400756505
2395	0.01949202709115647
2401	0.04070012517992236
2411	0.04304596917564034
2441	0.02890199319074159
2445	0.03419941282215126
2450	0.040019813297430346
2534	0.02413481199681788
2545	0.026986926113735633
2556	0.04823596209894792
2581	0.04310863159928938
2600	0.05788328679685535
2630	0.02425175637346039
2632	0.04304596917564034
2636	0.08288241995728825
2645	0.07542548895669834
2815	0.03184667004996213
2858	0.023905299807051875
2873	0.022063140932327058
2898	0.018687423986691373
2953	0.03235159579264767
3019	0.02060838170936477
3049	0.022250494566159653
3110	0.05152018914964647
3222	0.03333457700378253
3359	0.037216406877757485
3374	0.047798015637602255
3457	0.024972470928944963
3464	0.033990570966304964
3489	0.016574991633574322
3504	0.033990570966304964
3527	0.024859926356819058
3595	0.035841037708494505
3598	0.024019338657662745
3684	0.02584214258817082
3770	0.029718531950286845
3796	0.024735026342777407
3818	0.06374872321728318
3821	0.04515709150243759
3826	0.056667952803446824
3827	0.055947859771009203
3840	0.023462804058284506
3931	0.029718531950286845
3942	0.024735026342777407
3999	0.03546251800447425
4026	0.01502967185776132
4121	0.05788328679685535
4184	0.05788328679685535
4334	0.02413481199681788
4355	0.020170542318506176
