100
t_index	tf-idf
37	0.13108733558632543
350	0.0551073680809228
563	0.04970911363997725
637	0.072221684840769
721	0.06966340185580983
1056	0.020849722591859975
1225	0.06019556532117582
1257	0.052228855110553474
1546	0.0749655701446555
1580	0.05174677663300345
1713	0.039067446870839635
1747	0.07351878769840901
1764	0.036332116092973904
1809	0.17134134723605815
2080	0.03578340122115305
2211	0.2346357656309343
2214	0.1030199492819297
2299	0.04766228733404694
2363	0.0923237443379559
2414	0.21849721611918843
2434	0.031593002319663624
2556	0.0709223430189551
2916	0.19015056553184742
2964	0.04949486466167542
3025	0.03185882241179911
3047	0.05948509454621114
3093	0.04345835025785313
3499	0.23263340474478345
3553	0.12766050917104033
3583	0.11252923346744867
3754	0.1194513249303773
3808	0.08317475438531853
3855	0.04314444723332606
4627	0.12766050917104033
4678	0.09314560050627117
4679	0.12766050917104033
4930	0.0782119218769781
5109	0.1416942023232382
5297	0.08317475438531853
5436	0.044101145183122234
6033	0.06019556532117582
6035	0.06602007423271065
6312	0.03775543678008318
6438	0.21270816934023082
6490	0.39612044539626395
6942	0.05913899484458455
6970	0.028878479952133412
7012	0.02338381807900059
7024	0.08005376738490852
7222	0.03422121227966126
7304	0.0995931228666446
7395	0.03759433628107024
7602	0.10541763177817942
7665	0.08433200303812007
7791	0.03666862809753444
7809	0.03343484782759404
7820	0.18279563097737292
7999	0.052722692751794614
8101	0.06413503551490597
8604	0.0497144608159453
8667	0.08555942971444673
8842	0.1416942023232382
8856	0.09720844753751641
8890	0.031071608540188807
9024	0.05948509454621114
9042	0.10541763177817942
9173	0.039067446870839635
9230	0.05081574641762626
9334	0.0995931228666446
9455	0.0782119218769781
9468	0.041214764973673525
9480	0.06650796144348543
9602	0.03984624825239828
9640	0.08433200303812007
9670	0.020338424219982033
9698	0.04865984572054938
9715	0.062490056360807095
9759	0.031157580387058504
10100	0.02471081389821844
10131	0.12748561358435023
10209	0.02483477729051251
10316	0.08433200303812007
10488	0.030067452030924362
11370	0.13609279582918832
11415	0.09314560050627117
11487	0.12748561358435023
11509	0.07572967363844267
11555	0.10910897591812159
11837	0.03185882241179911
12031	0.05428087212014407
12114	0.08976336679064054
12535	0.09507528276592371
12619	0.1416942023232382
12836	0.1416942023232382
12837	0.06971141837265281
12844	0.016514782142915848
12859	0.04865984572054938
12971	0.07379223490344729
13163	0.025097521769832522
13263	0.015830684563230193
