The document has 241 terms

t_index   tfidf
6	0.04010138116001717
71	0.05157053229974945
138	0.02667723210805611
166	0.030537414031694337
238	0.022916825826217038
295	0.03325045340990953
351	0.06444087321929746
462	0.07957137954048343
510	0.02247561728385738
571	0.020548154287670733
574	0.020365563641249654
584	0.033431185554788696
596	0.03307243914486021
626	0.05981128609883486
802	0.017250479351663458
805	0.043831224115169196
827	0.03457766721412204
879	0.039478199091252775
993	0.07664476337147223
1054	0.023453254682078966
1129	0.02627248411609214
1156	0.036536981710868256
1186	0.06643586420812471
1203	0.04799097585731556
1444	0.03917849382888572
1449	0.04799097585731556
1483	0.036776135815397334
1538	0.06163607953949748
1622	0.042195838324022406
1705	0.044742267797942104
1730	0.03702022127827596
1818	0.05981128609883486
1848	0.06163607953949748
1874	0.06079128633797223
1959	0.020365563641249654
2026	0.04799097585731556
2046	0.03607269767280616
2268	0.026884916830613344
2361	0.053980283501078995
2363	0.07720185851211991
2386	0.05683629487087025
2508	0.06254582600835787
2544	0.046399926922606236
2607	0.05002529203397702
2608	0.07720185851211991
2635	0.035625938028095355
2684	0.3081803976974874
2808	0.06163607953949748
2859	0.030826153359468127
2874	0.028450668741282305
2889	0.07720185851211991
2895	0.07464115029519855
2936	0.04042572269672257
2953	0.0966613098289462
2954	0.041717747168077454
3093	0.055589066003033406
3138	0.06544849128904037
3197	0.05343079345242364
3216	0.08364001189380636
3252	0.06163607953949748
3267	0.04145573949698337
3304	0.038322381685736116
3335	0.03726944575818641
3379	0.05002529203397702
3402	0.04572931640022125
3533	0.030537414031694337
3602	0.06162322909603571
3776	0.054460810252684434
4011	0.03778421057870511
4174	0.03255391571959588
4236	0.045225507365349804
4271	0.06444087321929746
4456	0.04110234831245583
4470	0.03289706222538198
4478	0.026884916830613344
4510	0.019215365853947668
4543	0.3059149701325371
4576	0.029844951991462913
4672	0.018891024317242266
4787	0.020008620250979957
4813	0.0408112050077997
4873	0.04930763439952967
4891	0.04799097585731556
4904	0.04863100878379642
5184	0.050789281334406175
5232	0.04447338022786875
5275	0.0358472103685793
5294	0.06984136562657133
5332	0.05981128609883486
5369	0.014711539739143195
5387	0.10496653969390768
5402	0.019215365853947668
5435	0.0164864900512343
5643	0.07464115029519855
5656	0.04298531251168299
5667	0.07464115029519855
5753	0.05160600001176102
5754	0.028814935191202116
5802	0.07504806062629482
5859	0.03222043660964873
5862	0.03173719704224104
5892	0.032386001903578196
5895	0.06984136562657133
5896	0.044742267797942104
5901	0.019160688040584878
5902	0.06984136562657133
5915	0.026173423073184657
5939	0.016185696812620276
5947	0.024605052486352624
5956	0.07464115029519855
5962	0.04930763439952967
6061	0.0672294397196587
6062	0.04042572269672257
6066	0.05981128609883486
6135	0.07464115029519855
6203	0.0343787091602585
6370	0.048361431633008704
6463	0.03752403031314741
6544	0.022842139612878235
6553	0.06643586420812471
6558	0.04572931640022125
6574	0.07777237891601012
6594	0.03065324973618671
6605	0.020426114799087628
6617	0.03544810304646439
6635	0.054460810252684434
6662	0.03189609507294333
6753	0.022767921654738038
6759	0.019270297393570973
6843	0.023531910955167195
6874	0.04930763439952967
6875	0.05823057812105087
6891	0.11646115624210174
7020	0.1136725897417405
7051	0.047383779915959566
7412	0.04396166869182686
7528	0.01971917488881912
7529	0.02720343987344545
7546	0.11665856837401517
7568	0.03978568977024172
7615	0.03978568977024172
7760	0.05248326984695384
7833	0.03380114458743273
7857	0.03418303982027828
7862	0.03482272710973178
7913	0.020365563641249654
8060	0.05248326984695384
8106	0.025409433772755504
8107	0.026075094778737262
8204	0.01666186697071253
8215	0.041970962962494994
8219	0.06379435209010724
8221	0.06643586420812471
8280	0.05683629487087025
8316	0.021707117514504576
8450	0.3668328162600275
8496	0.04134293008759684
8522	0.04869725926504407
8581	0.055589066003033406
8610	0.00968909536108266
8620	0.2624163492347692
8628	0.038322381685736116
8644	0.02720343987344545
8651	0.20394331342169136
8655	0.07307396342173651
8677	0.07464115029519855
8765	0.01762780932199701
8803	0.05248326984695384
8838	0.09261763303031992
8843	0.03860092925605996
8894	0.027096310404316107
8896	0.01816709503997436
8940	0.028904347749145676
9015	0.024648305204219373
9018	0.01899815378637161
9045	0.05294625667110342
9067	0.05343079345242364
9091	0.050789281334406175
9118	0.03752403031314741
9323	0.03222043660964873
9416	0.06643586420812471
9497	0.030537414031694337
9566	0.026884916830613344
9676	0.038050238078536754
9713	0.06079128633797223
9729	0.021707117514504576
9739	0.0349859051016145
9913	0.07464115029519855
9974	0.055589066003033406
10038	0.020365563641249654
10095	0.046255524165610594
10113	0.02178077257006708
10114	0.03371208293646197
10136	0.06984136562657133
10221	0.028570849728323494
10231	0.13228975657944084
10361	0.05160600001176102
10368	0.01478670015383792
10435	0.0358472103685793
10440	0.024264375002485343
10447	0.033990552236948565
10480	0.039478199091252775
10753	0.03068090337093122
10850	0.019662125498658475
10959	0.05356123802908131
11104	0.033990552236948565
11141	0.023690808985869487
11236	0.02477913982300405
11340	0.04258399524733234
11411	0.044742267797942104
11585	0.04298531251168299
11675	0.05683629487087025
11677	0.07464115029519855
11687	0.038322381685736116
11690	0.06643586420812471
11704	0.02627248411609214
11738	0.07464115029519855
11771	0.027096310404316107
11854	0.022261030280167647
12025	0.019215365853947668
12051	0.03173719704224104
12085	0.046255524165610594
12107	0.03778421057870511
12211	0.02247561728385738
12235	0.021439586906862283
12405	0.06984136562657133
12429	0.050789281334406175
12638	0.04010138116001717
12670	0.06984136562657133
12720	0.05981128609883486
12741	0.04258399524733234
12763	0.06643586420812471
12818	0.03860092925605996
12909	0.02067146504379842
12994	0.04314519291684195
12996	0.012653587496964885
13162	0.021843184823478322
13183	0.02934827546315388
13210	0.02833169562379442
13283	0.037023838097866336
13285	0.06220081643422973
