117
t_index	tf-idf
8	0.16356194155458023
17	0.08712321694159285
123	0.14756880915385043
156	0.0739407308124245
209	0.0588696470358033
394	0.04998017762168301
432	0.03071047392174248
495	0.03305014608397295
517	0.03754760568043934
518	0.08232375608260435
685	0.09505930185496254
771	0.0671226215585726
1023	0.13300541049647266
1056	0.054217338566524664
1083	0.06958821031024616
1280	0.17043887332204113
1292	0.14186275769225623
1295	0.0588696470358033
1322	0.07672154327654959
1326	0.15559988668163818
2042	0.04260860022340317
2142	0.09746973081915615
2207	0.13990011156982848
2218	0.09299728229788291
2245	0.037447703645315585
2280	0.07022695597254319
2436	0.09846321304991487
2456	0.09746973081915615
2545	0.0257954715985776
2719	0.05978536213567413
2815	0.022830495847902855
2999	0.1081432570344347
3094	0.045830728915495444
3329	0.16575593856491808
3400	0.12949030946499182
3489	0.04752965092748127
3672	0.08124915158530277
3719	0.09746973081915615
3934	0.04200893523442561
4032	0.04782377862049466
4074	0.0588696470358033
4094	0.05864561032471769
4313	0.08461425702770306
4757	0.09218724439597896
4799	0.030251320048797284
4981	0.009856932677763455
5079	0.06326720459714594
5216	0.03296590871717672
5265	0.05471551139741061
5297	0.1081432570344347
5427	0.13881643183005465
5599	0.0938330399425857
5750	0.0692078291662926
5795	0.05014118212762877
5834	0.0573400127754768
5925	0.14397184137967872
5926	0.1842298502156552
5933	0.05471551139741061
6119	0.06248135057811931
6133	0.11020527659151434
6585	0.07689212390827216
6743	0.0428523441376216
6761	0.08178097077729012
6803	0.04236709252339898
6996	0.13270451098369457
7012	0.030403483216178754
7027	0.1842298502156552
7364	0.2741265936665354
7776	0.04107700943145731
7791	0.047676303978983786
7809	0.04347176459068621
7857	0.03032729168784985
8036	0.05322154147601158
8205	0.0504661758192282
8314	0.04827122544967471
8380	0.09746973081915615
8492	0.07644969072631429
8604	0.04309227204079039
8616	0.1147588969129182
8785	0.13300541049647266
8788	0.09949566516885723
8816	0.04695107478774737
8873	0.048879903541986076
8965	0.1067199831396521
9261	0.04309836606535511
9550	0.05776805724176594
9646	0.11881678324971326
10034	0.14186275769225623
10100	0.0107096114226571
10209	0.03229001063807049
10352	0.1067199831396521
10488	0.07818699838384467
10585	0.04569397975258954
10678	0.09140139037695232
10707	0.08344410195485628
10943	0.12638977061798917
11439	0.05629939686218756
11771	0.08872838856045605
11818	0.09558863399941056
11819	0.14773682304854627
11830	0.014719395133622267
11936	0.021820063098425473
11967	0.0327148019991837
12171	0.09140139037695232
12572	0.033389817308520524
12579	0.08057557873491919
12627	0.1370632968332677
12727	0.2280437124759612
12844	0.021472408825823804
12859	0.06326720459714594
12884	0.03571141590007157
12914	0.06988284447562942
12973	0.028138428531795667
13094	0.08521943666102057
13142	0.048573805271404306
13270	0.07991332711841075
13271	0.113008510261548
