21
t_index	tf-idf
1891	0.14709611312086943
2422	0.5074458628228091
2636	0.2182137898861656
2846	0.23947874967415314
3016	0.24180942084357543
3499	0.16662482565493664
4501	0.1176967692396592
4981	0.027150104619848296
5216	0.09080186502428253
5362	0.2800983775564423
5618	0.2770124776485861
5746	0.20149904877340868
7012	0.08374387622523072
7769	0.22675396732533287
8101	0.057421295120794615
11511	0.3591627138198718
11866	0.14129240019706904
11985	0.19155091052032222
12681	0.1001866888514417
12930	0.1646738280338311
13018	0.16277395418251578
