193
t_index	tf-idf
106	0.060397779140186535
110	0.05848767110675211
114	0.03201886151904807
137	0.03251213691118616
211	0.07443325318687784
223	0.061898028314050925
432	0.0336616263500886
463	0.04848770620867579
563	0.03542113869266184
579	0.03526847166202127
630	0.07774759768602976
656	0.1586802499727704
681	0.04848770620867579
721	0.1240998299028615
774	0.04009238239991326
1056	0.014856851421222306
1097	0.09096683223268429
1178	0.08683624823349559
1201	0.07511726286070544
1332	0.060092312196065895
1460	0.055117333064552805
1587	0.07774759768602976
1603	0.07209698808799155
1658	0.05096697264037899
1775	0.05408776477506996
1897	0.09096683223268429
2010	0.04165963193542112
2050	0.0439626000457496
2087	0.1542750237861379
2089	0.09096683223268429
2110	0.14101913291340487
2156	0.10018469459597915
2278	0.05774766788987711
2426	0.0545283982412989
2434	0.02251217201310984
2454	0.2838770619568426
2468	0.053418089014824116
2748	0.05848767110675211
2815	0.012512207115033517
2901	0.03177840762342395
2902	0.028393173452108244
3006	0.061898028314050925
3049	0.03496790037852619
3292	0.04637267258093964
3318	0.023824612738956776
3417	0.142174395434884
3490	0.025421173794585524
3684	0.04061237672286005
3798	0.07511726286070544
3799	0.05009234729798957
3808	0.11853538697745325
3855	0.030743365499095072
3891	0.03946954180366781
3915	0.07649435232719273
4003	0.03251213691118616
4023	0.07774759768602976
4074	0.06452678219588917
4089	0.08964540625758557
4105	0.06396252984190225
4167	0.041194207709785116
4168	0.0467043400560709
4331	0.04214057312922954
4459	0.04009238239991326
4460	0.07774759768602976
4502	0.03774773809372446
4839	0.04511736816647648
4908	0.025117438370323847
4981	0.010804144071574968
5254	0.0071733426942715735
5299	0.031541895772982505
5427	0.03803903247653558
5559	0.03926776369257398
5612	0.06926765838680295
5747	0.08963979155344988
5791	0.04573137145784069
5900	0.06289338155566646
5933	0.059973450911471556
5974	0.04774770299180078
5975	0.07853552738514796
6010	0.05774766788987711
6028	0.0545283982412989
6033	0.04289345175951381
6143	0.06511729796262913
6176	0.08238841541957023
6197	0.04739146514496133
6200	0.06774763278795344
6312	0.0269033274718025
6317	0.03251213691118616
6364	0.08511722775878178
6552	0.06428121646230643
6607	0.040523068107037125
6630	0.06511729796262913
6646	0.03867882886932007
6676	0.030523103208960803
6690	0.01657917482280554
6726	0.03496790037852619
6753	0.16911791243704788
6802	0.0518980634159746
6827	0.02867886397124375
6854	0.07511726286070544
7004	0.07289334645374278
7012	0.01666256753920733
7167	0.1953518938878874
7289	0.046048458942072094
7331	0.056372637479015955
7361	0.12018462439213179
7488	0.07774759768602976
7532	0.020688018960005345
7776	0.02251217201310984
7847	0.014492516408637095
7969	0.14193380487306326
8097	0.1279250596838045
8245	0.04573137145784069
8386	0.05774766788987711
8408	0.0518980634159746
8473	0.07177815832976883
8488	0.06096693753845532
8490	0.025192774832731513
8499	0.04739146514496133
8558	0.06289338155566646
8586	0.06511729796262913
8729	0.06926765838680295
8753	0.02341819432059515
8830	0.03542113869266184
8841	0.15023452572141088
9008	0.03003943850630147
9011	0.04630694627241757
9012	0.03189813361982196
9050	0.08840873071677448
9065	0.05096697264037899
9072	0.03452846844514625
9126	0.06511729796262913
9433	0.07774496287645846
9467	0.030743365499095072
9597	0.03452846844514625
9602	0.11357269380843298
9653	0.09096683223268429
9667	0.05774766788987711
9685	0.12868035527854144
9686	0.038299151700074446
9695	0.05848767110675211
9722	0.07774759768602976
9774	0.08848548564817414
9825	0.07096690243653163
9834	0.024528503547069935
9896	0.04315340293236143
9937	0.05396256494382592
9947	0.11549533577975422
10071	0.03438491601927396
10100	0.01760814269666289
10201	0.04030611815758267
10237	0.07774759768602976
10269	0.048872446336305546
10313	0.02936833508823392
10346	0.05604169139413025
10355	0.018020880798988802
10359	0.03573140655976437
10421	0.04368779364615524
10427	0.24687930163414887
10458	0.050996234884795155
10472	0.07096690243653163
10671	0.11023466612910561
10796	0.0492677285906503
10980	0.031541895772982505
11037	0.040523068107037125
11321	0.02637274278478699
11475	0.07511726286070544
11478	0.06511729796262913
11513	0.049674147009011925
11517	0.029469576905591488
11752	0.06604575392865344
11811	0.09096683223268429
11829	0.09096683223268429
11830	0.008066934758966953
11837	0.04540317396951824
11865	0.03368782874807892
11866	0.028113030673770772
11910	0.023219199444730852
12015	0.07289334645374278
12125	0.03513717969338529
12127	0.037391500246885014
12265	0.15549519537205952
12439	0.08511722775878178
12572	0.018299221903921806
12672	0.061898028314050925
12844	0.03236175323402646
12873	0.03926776369257398
12973	0.015421208896509199
13051	0.054260026776489244
13053	0.11697534221350422
13083	0.02936833508823392
13189	0.04511736816647648
13263	0.022560888032531576
