231
t_index	tf-idf
89	0.0268220890393
103	0.0268220890393
118	0.268220890393
130	0.0268220890393
133	0.0536441780786
204	0.0536441780786
206	0.0268220890393
212	0.0268220890393
265	0.0268220890393
421	0.187754623275
452	0.0268220890393
484	0.107288356157
499	0.0536441780786
510	0.0268220890393
560	0.0268220890393
563	0.0268220890393
589	0.0268220890393
645	0.0268220890393
667	0.0268220890393
713	0.0268220890393
716	0.0268220890393
750	0.0804662671179
771	0.0268220890393
786	0.0268220890393
848	0.0268220890393
857	0.0268220890393
961	0.0268220890393
1031	0.0268220890393
1265	0.107288356157
1322	0.0536441780786
1428	0.0268220890393
1816	0.0268220890393
1840	0.0268220890393
1856	0.0268220890393
1873	0.0268220890393
1896	0.0536441780786
2124	0.0536441780786
2172	0.134110445196
2216	0.0804662671179
2224	0.0268220890393
2230	0.0536441780786
2244	0.107288356157
2247	0.0268220890393
2298	0.0268220890393
2302	0.0268220890393
2358	0.0268220890393
2399	0.0804662671179
2400	0.0268220890393
2408	0.0268220890393
2596	0.0268220890393
2614	0.0268220890393
2811	0.0268220890393
2831	0.0536441780786
2836	0.0268220890393
2846	0.0268220890393
2860	0.0268220890393
2861	0.134110445196
2938	0.0268220890393
2966	0.0268220890393
2968	0.0268220890393
2983	0.0268220890393
2996	0.0268220890393
3051	0.0536441780786
3058	0.0268220890393
3092	0.0268220890393
3097	0.0268220890393
3129	0.0268220890393
3222	0.0268220890393
3247	0.0268220890393
3327	0.0268220890393
3589	0.0536441780786
3617	0.0268220890393
3642	0.0268220890393
3655	0.0268220890393
3672	0.0268220890393
3675	0.0268220890393
3865	0.0268220890393
3880	0.0536441780786
3881	0.0268220890393
3919	0.0268220890393
4004	0.0268220890393
4012	0.0268220890393
4163	0.0268220890393
4225	0.0268220890393
4242	0.0536441780786
4260	0.0268220890393
4284	0.0268220890393
4294	0.0268220890393
4397	0.0268220890393
4451	0.0536441780786
4575	0.0268220890393
4579	0.0536441780786
4643	0.0536441780786
4693	0.0268220890393
4828	0.0268220890393
4873	0.0268220890393
4996	0.0804662671179
5025	0.0268220890393
5068	0.0268220890393
5091	0.0268220890393
5131	0.0268220890393
5459	0.0268220890393
5499	0.0268220890393
5506	0.0268220890393
5636	0.0268220890393
5679	0.0536441780786
5736	0.0268220890393
5758	0.0268220890393
5814	0.0268220890393
5816	0.134110445196
5824	0.0268220890393
5962	0.0268220890393
6023	0.0268220890393
6101	0.0536441780786
6162	0.0268220890393
6233	0.0268220890393
6242	0.0268220890393
6245	0.0268220890393
6336	0.0268220890393
6371	0.0268220890393
6393	0.0536441780786
6462	0.0268220890393
6481	0.0268220890393
6534	0.0268220890393
6574	0.0268220890393
6621	0.0268220890393
6642	0.0536441780786
6644	0.0268220890393
6656	0.0536441780786
6717	0.0268220890393
6835	0.0268220890393
6846	0.0268220890393
6872	0.0268220890393
6887	0.0268220890393
6901	0.0268220890393
6906	0.0268220890393
6922	0.0268220890393
7221	0.0268220890393
7413	0.0268220890393
7636	0.0536441780786
7666	0.0536441780786
7675	0.0536441780786
7927	0.0268220890393
7948	0.295042979432
8047	0.0268220890393
8051	0.0268220890393
8168	0.0536441780786
8231	0.0268220890393
8278	0.0268220890393
8356	0.0268220890393
8438	0.107288356157
8439	0.0268220890393
8451	0.0268220890393
8457	0.0268220890393
8470	0.0268220890393
8587	0.0268220890393
8593	0.0268220890393
8647	0.0268220890393
8702	0.0268220890393
8704	0.348687157511
8901	0.0268220890393
8985	0.0536441780786
9006	0.0268220890393
9092	0.0804662671179
9374	0.134110445196
9389	0.0268220890393
9501	0.0536441780786
9509	0.0536441780786
9539	0.0804662671179
9569	0.0268220890393
9594	0.0804662671179
9672	0.0804662671179
9691	0.0268220890393
9715	0.0268220890393
9801	0.0268220890393
9903	0.0268220890393
9904	0.0536441780786
9909	0.295042979432
10018	0.0268220890393
10103	0.0268220890393
10163	0.187754623275
10218	0.0804662671179
10219	0.0536441780786
10225	0.0536441780786
10236	0.0268220890393
10263	0.0268220890393
10266	0.0268220890393
10271	0.0268220890393
10388	0.134110445196
10420	0.0268220890393
10474	0.0268220890393
10636	0.0268220890393
10858	0.0268220890393
10941	0.0536441780786
10963	0.0268220890393
10977	0.0268220890393
11074	0.0536441780786
11105	0.0268220890393
11119	0.0268220890393
11131	0.0268220890393
11184	0.0536441780786
11230	0.0268220890393
11274	0.0268220890393
11308	0.0268220890393
11310	0.0536441780786
11338	0.0268220890393
11403	0.0268220890393
11557	0.0536441780786
11558	0.0268220890393
11657	0.0804662671179
11696	0.134110445196
11706	0.0536441780786
11762	0.0268220890393
11786	0.0268220890393
11840	0.0268220890393
12132	0.0268220890393
12212	0.0268220890393
12473	0.0268220890393
12539	0.0268220890393
12549	0.160932534236
12657	0.0268220890393
12676	0.0268220890393
12685	0.0804662671179
12691	0.0268220890393
12742	0.0536441780786
12845	0.0268220890393
12925	0.107288356157
12932	0.107288356157
13028	0.241398801354
13029	0.0804662671179
13100	0.0268220890393
