378
t_index	tf-idf
15	0.0225934619462
16	0.0225934619462
47	0.0225934619462
53	0.0225934619462
75	0.0225934619462
78	0.0225934619462
83	0.0451869238925
102	0.0225934619462
103	0.0225934619462
105	0.0451869238925
118	0.0903738477849
119	0.0225934619462
152	0.0225934619462
193	0.0225934619462
235	0.0903738477849
295	0.0225934619462
318	0.0225934619462
326	0.0225934619462
369	0.0225934619462
421	0.0677803858387
454	0.0225934619462
484	0.0225934619462
504	0.0451869238925
514	0.0225934619462
543	0.0225934619462
560	0.0225934619462
563	0.0225934619462
581	0.0225934619462
589	0.0677803858387
592	0.0225934619462
593	0.0225934619462
619	0.0677803858387
650	0.0451869238925
667	0.0451869238925
708	0.0225934619462
716	0.0225934619462
718	0.0225934619462
750	0.135560771677
754	0.0225934619462
786	0.0225934619462
802	0.0225934619462
818	0.0225934619462
829	0.0225934619462
869	0.0225934619462
870	0.0225934619462
882	0.0451869238925
920	0.0225934619462
928	0.0225934619462
952	0.0225934619462
961	0.0677803858387
972	0.0225934619462
1067	0.0225934619462
1147	0.0225934619462
1153	0.0903738477849
1203	0.0677803858387
1215	0.0225934619462
1236	0.0225934619462
1249	0.0225934619462
1265	0.0677803858387
1271	0.0225934619462
1290	0.0225934619462
1292	0.112967309731
1296	0.0677803858387
1440	0.0225934619462
1445	0.0225934619462
1447	0.0677803858387
1472	0.0225934619462
1543	0.0451869238925
1645	0.0225934619462
1678	0.0225934619462
1747	0.0225934619462
1786	0.0225934619462
1820	0.0225934619462
1858	0.0225934619462
1895	0.0225934619462
1928	0.0225934619462
2019	0.0903738477849
2030	0.0451869238925
2075	0.0677803858387
2090	0.0225934619462
2107	0.0225934619462
2115	0.0225934619462
2172	0.112967309731
2182	0.0225934619462
2292	0.0225934619462
2297	0.0225934619462
2298	0.0225934619462
2302	0.0677803858387
2313	0.0225934619462
2334	0.0225934619462
2358	0.0225934619462
2383	0.0225934619462
2390	0.0225934619462
2397	0.0225934619462
2413	0.0225934619462
2508	0.0677803858387
2572	0.0225934619462
2588	0.0225934619462
2705	0.0225934619462
2721	0.0225934619462
2751	0.0225934619462
2776	0.0225934619462
2794	0.0451869238925
2795	0.0225934619462
2807	0.0225934619462
2824	0.0225934619462
2831	0.0225934619462
2918	0.0225934619462
2936	0.0451869238925
2983	0.0677803858387
2987	0.0225934619462
2996	0.0225934619462
3008	0.0225934619462
3016	0.0225934619462
3019	0.0225934619462
