43
t_index	tf-idf
342	0.102597835209
421	0.102597835209
1303	0.102597835209
1585	0.102597835209
1655	0.102597835209
1740	0.102597835209
1873	0.102597835209
2226	0.307793505626
2417	0.102597835209
2519	0.102597835209
3496	0.102597835209
3846	0.102597835209
4392	0.102597835209
5068	0.102597835209
5195	0.102597835209
5688	0.102597835209
5712	0.102597835209
6837	0.102597835209
7440	0.205195670417
8308	0.205195670417
8694	0.512989176043
8839	0.102597835209
8842	0.205195670417
8881	0.102597835209
9049	0.102597835209
9214	0.102597835209
9305	0.102597835209
9425	0.102597835209
9493	0.102597835209
9861	0.205195670417
9862	0.102597835209
10018	0.307793505626
10153	0.102597835209
10234	0.102597835209
10834	0.102597835209
11080	0.102597835209
11187	0.102597835209
11225	0.102597835209
11776	0.102597835209
11904	0.102597835209
12568	0.102597835209
13021	0.102597835209
13036	0.102597835209
